Gaspar_code,Genus_and_species,FB_Spec_Code,Family,Genus,Species,Size-FishBase,Size_type,IUCN_status,Piscivores,DIET SPECIALIZATION (CORALS),HABITAT SPECIALIZATION (CORALS)
12513,Stegastes imbricatus,12513,Pomacentridae,Stegastes,imbricatus,10,SL,,0,NS,0
4349,Stegastes insularis,4349,Pomacentridae,Stegastes,insularis,11,TL,,0,NS,0
12514,Stegastes leucorus,12514,Pomacentridae,Stegastes,leucorus,14,SL,,0,NS,0
3651,Stegastes leucostictus,3651,Pomacentridae,Stegastes,leucostictus,10,TL,,0,NS,0
4350,Stegastes limbatus,4350,Pomacentridae,Stegastes,limbatus,15,SL,,0,NS,0
61076,Stegastes lubbocki,61076,Pomacentridae,Stegastes,lubbocki,,,,0,NS,0
4353,Stegastes obreptus,4353,Pomacentridae,Stegastes,obreptus,12,SL,,0,NS,0
12515,Stegastes otophorus,12515,Pomacentridae,Stegastes,otophorus,13,TL,,0,NS,0
3652,Stegastes partitus,3652,Pomacentridae,Stegastes,partitus,10,TL,,0,NS,0
4354,Stegastes pelicieri,4354,Pomacentridae,Stegastes,pelicieri,14,TL,,0,NS,0
12516,Stegastes rectifraenum,12516,Pomacentridae,Stegastes,rectifraenum,9,SL,,0,NS,0
12517,Stegastes redemptus,12517,Pomacentridae,Stegastes,redemptus,12,SL,,0,NS,0
58951,Stegastes robertsoni,58951,Pomacentridae,Stegastes,robertsoni,8,SL,,0,NS,0
12518,Stegastes rocasensis,12518,Pomacentridae,Stegastes,rocasensis,8.5,SL,,0,NS,0
12519,Stegastes sanctaehelenae,12519,Pomacentridae,Stegastes,sanctaehelenae,9,SL,,0,NS,0
12520,Stegastes sanctipauli,12520,Pomacentridae,Stegastes,sanctipauli,9,SL,,0,NS,0
10742,Teixeirichthys jordani,10742,Pomacentridae,Teixeirichthys,jordani,14,TL,,0,NS,0
3517,Cookeolus japonicus,3517,Priacanthidae,Cookeolus,japonicus,68,TL,,0,NS,0
1150,Heteropriacanthus cruentatus,1150,Priacanthidae,Heteropriacanthus,cruentatus,50.7,TL,,0,NS,0
9902,Priacanthus alalaua,9902,Priacanthidae,Priacanthus,alalaua,26,SL,,0,NS,0
1149,Priacanthus arenatus,1149,Priacanthidae,Priacanthus,arenatus,50,TL,,1,NS,0
9903,Priacanthus blochii,9903,Priacanthidae,Priacanthus,blochii,35,TL,,0,NS,0
5791,Priacanthus hamrur,5791,Priacanthidae,Priacanthus,hamrur,45,TL,,0,NS,0
356,Priacanthus macracanthus,356,Priacanthidae,Priacanthus,macracanthus,30,SL,,0,NS,0
7787,Priacanthus meeki,7787,Priacanthidae,Priacanthus,meeki,33,TL,,0,NS,0
9910,Priacanthus nasca,9910,Priacanthidae,Priacanthus,nasca,27.5,SL,,0,NS,0
9912,Priacanthus prolixus,9912,Priacanthidae,Priacanthus,prolixus,25,SL,,0,NS,0
9913,Priacanthus sagittarius,9913,Priacanthidae,Priacanthus,sagittarius,35,SL,,0,NS,0
4651,Priacanthus tayenus,4651,Priacanthidae,Priacanthus,tayenus,35,TL,,0,NS,0
9914,Priacanthus zaiserae,9914,Priacanthidae,Priacanthus,zaiserae,25,SL,,0,NS,0
3518,Pristigenys alta,3518,Priacanthidae,Pristigenys,alta,30,TL,,0,NS,0
7905,Pristigenys niphonia,7905,Priacanthidae,Pristigenys,niphonia,27,SL,,1,NS,0
3519,Pristigenys serrula,3519,Priacanthidae,Pristigenys,serrula,34,TL,,1,NS,0
1633,Ilisha melastoma,1633,Pristigasteridae,Ilisha,melastoma,17,SL,,0,NS,0
23599,Anisochromis kenyae,23599,Pseudochromidae,Anisochromis,kenyae,3.1,TL,,0,NS,0
59012,Assiculoides desmonotus,59012,Pseudochromidae,Assiculoides,desmonotus,,,,0,NS,0
15009,Assiculus punctatus,15009,Pseudochromidae,Assiculus,punctatus,8,TL,,0,NS,0
4414,Blennodesmus scapularis,4414,Pseudochromidae,Blennodesmus,scapularis,8.9,SL,,0,NS,0
63114,Chlidichthys abruptus,63114,Pseudochromidae,Chlidichthys,abruptus,4,SL,,0,NS,0
56486,Chlidichthys auratus,56486,Pseudochromidae,Chlidichthys,auratus,3.9,SL,,0,NS,0
26820,Chlidichthys cacatuoides,26820,Pseudochromidae,Chlidichthys,cacatuoides,3.72,SL,,0,NS,0
63115,Chlidichthys chagosensis,63115,Pseudochromidae,Chlidichthys,chagosensis,3.13,SL,,0,NS,0
63117,Chlidichthys clibanarius,63117,Pseudochromidae,Chlidichthys,clibanarius,4.2,SL,,0,NS,0
25683,Chlidichthys inornatus,25683,Pseudochromidae,Chlidichthys,inornatus,3.9,SL,,0,NS,0
23591,Chlidichthys johnvoelckeri,23591,Pseudochromidae,Chlidichthys,johnvoelckeri,6,TL,,0,NS,0
23586,Chlidichthys pembae,23586,Pseudochromidae,Chlidichthys,pembae,5,TL,,0,NS,0
57848,Chlidichthys randalli,57848,Pseudochromidae,Chlidichthys,randalli,3.5,SL,,0,NS,0
56487,Chlidichthys rubiceps,56487,Pseudochromidae,Chlidichthys,rubiceps,36.9,,,0,NS,0
57847,Chlidichthys smithae,57847,Pseudochromidae,Chlidichthys,smithae,3.4,SL,,0,NS,0
4415,Congrogadus amplimaculatus,4415,Pseudochromidae,Congrogadus,amplimaculatus,12.9,SL,,0,NS,0
4418,Congrogadus hierichthys,4418,Pseudochromidae,Congrogadus,hierichthys,16,SL,,0,NS,0
4416,Congrogadus malayanus,4416,Pseudochromidae,Congrogadus,malayanus,7.1,SL,,0,NS,0
4417,Congrogadus spinifer,4417,Pseudochromidae,Congrogadus,spinifer,13,TL,,0,NS,0
4419,Congrogadus subducens,4419,Pseudochromidae,Congrogadus,subducens,45,TL,,1,NS,0
59010,Congrogadus winterbottomi,59010,Pseudochromidae,Congrogadus,winterbottomi,11.9,SL,,0,NS,0
65044,Cypho zaps,65044,Pseudochromidae,Cypho,zaps,5,SL,,0,NS,0
26823,Halidesmus coccus,26823,Pseudochromidae,Halidesmus,coccus,8.9,TL,,0,NS,0
4420,Halidesmus polytretus,4420,Pseudochromidae,Halidesmus,polytretus,5.7,SL,,0,NS,0
4421,Halidesmus scapularis,4421,Pseudochromidae,Halidesmus,scapularis,20,TL,,0,NS,0
61432,Halidesmus socotraensis,61432,Pseudochromidae,Halidesmus,socotraensis,6.95,SL,,0,NS,0
4422,Halidesmus thomaseni,4422,Pseudochromidae,Halidesmus,thomaseni,13.2,SL,,0,NS,0
4423,Halimuraena hexagonata,4423,Pseudochromidae,Halimuraena,hexagonata,6,SL,,0,NS,0
4424,Halimuraena lepopareia,4424,Pseudochromidae,Halimuraena,lepopareia,7.4,SL,,0,NS,0
4425,Halimuraena shakai,4425,Pseudochromidae,Halimuraena,shakai,6,TL,,0,NS,0
4426,Halimuraenoides isostigma,4426,Pseudochromidae,Halimuraenoides,isostigma,11.7,SL,,0,NS,0
4427,Haliophis aethiopus,4427,Pseudochromidae,Haliophis,aethiopus,5,SL,,0,NS,0
26999,Haliophis diademus,26999,Pseudochromidae,Haliophis,diademus,10,TL,,0,NS,0
4428,Haliophis guttatus,4428,Pseudochromidae,Haliophis,guttatus,15.5,TL,,0,NS,0
59000,Labracinus atrofasciatus,59000,Pseudochromidae,Labracinus,atrofasciatus,,,,0,NS,0
12662,Labracinus cyclophthalmus,12662,Pseudochromidae,Labracinus,cyclophthalmus,22,TL,,0,NS,0
14998,Labracinus lineatus,14998,Pseudochromidae,Labracinus,lineatus,25,TL,,0,NS,0
12656,Lubbockichthys multisquamatus,12656,Pseudochromidae,Lubbockichthys,multisquamatus,7.5,TL,,0,NS,0
61084,Lubbockichthys tanakai,61084,Pseudochromidae,Lubbockichthys,tanakai,,,,0,NS,0
65047,Manonichthys alleni,65047,Pseudochromidae,Manonichthys,alleni,5,SL,,0,NS,0
4429,Natalichthys leptus,4429,Pseudochromidae,Natalichthys,leptus,7,TL,,0,NS,0
4430,Natalichthys ori,4430,Pseudochromidae,Natalichthys,ori,7,TL,,0,NS,0
4431,Natalichthys sam,4431,Pseudochromidae,Natalichthys,sam,5,TL,,0,NS,0
15005,Ogilbyina novaehollandiae,15005,Pseudochromidae,Ogilbyina,novaehollandiae,10,TL,,0,NS,0
15015,Oxycercichthys veliferus,15015,Pseudochromidae,Oxycercichthys,veliferus,12,TL,,0,NS,0
12742,Pectinochromis lubbocki,12742,Pseudochromidae,Pectinochromis,lubbocki,3.4,SL,,0,NS,0
26837,Pseudoplesiops collare,26837,Pseudochromidae,Pseudoplesiops,collare,2.56,SL,,0,NS,0
61089,Pseudoplesiops occidentalis,61089,Pseudochromidae,Pseudoplesiops,occidentalis,,,,0,NS,0
15021,Pseudoplesiops revellei,15021,Pseudochromidae,Pseudoplesiops,revellei,3.5,TL,,0,NS,0
14270,Pseudoplesiops rosae,14270,Pseudochromidae,Pseudoplesiops,rosae,2,SL,,0,NS,0
50826,Rusichthys explicitus,50826,Pseudochromidae,Rusichthys,explicitus,5.2,SL,,0,NS,0
10666,Metavelifer multiradiatus,10666,Pseudotrichonotidae,Metavelifer,multiradiatus,28,TL,,0,NS,0
10283,Velifer hypselopterus,10283,Pseudotrichonotidae,Velifer,hypselopterus,40,TL,,0,NS,0
59224,Aioliops brachypterus,59224,Ptereleotridae,Aioliops,brachypterus,1.9,,,0,NS,0
27609,Aioliops novaeguineae,27609,Ptereleotridae,Aioliops,novaeguineae,,,,0,NS,0
60866,Aioliops tetrophthalmus,60866,Ptereleotridae,Aioliops,tetrophthalmus,,,,0,NS,0
M-7797-G,Orthostomus amblyapinnis,,Ptereleotridae,Orthostomus,amblyapinnis,,,,0,NS,0
13046,Oxymetopon compressus,13046,Ptereleotridae,Oxymetopon,compressus,24,SL,,0,NS,0
13047,Oxymetopon cyanoctenosum,13047,Ptereleotridae,Oxymetopon,cyanoctenosum,20,TL,,0,NS,0
59226,Oxymetopon filamentosum,59226,Ptereleotridae,Oxymetopon,filamentosum,,,,0,NS,0
59227,Oxymetopon formosum,59227,Ptereleotridae,Oxymetopon,formosum,,,,0,NS,0
60862,Oxymetopon typus,60862,Ptereleotridae,Oxymetopon,typus,18,SL,,0,NS,0
M-3069a-G,Parioglossus caeruleolineatus,,Ptereleotridae,Parioglossus,caeruleolineatus,2.7,,,0,NS,0
23580,Parioglossus dotui,23580,Ptereleotridae,Parioglossus,dotui,4,SL,,0,NS,0
62032,Parioglossus galzini,62032,Ptereleotridae,Parioglossus,galzini,2.35,SL,,0,NS,0
17481,Parioglossus lineatus,17481,Ptereleotridae,Parioglossus,lineatus,,,,0,NS,0
17482,Parioglossus nudus,17482,Ptereleotridae,Parioglossus,nudus,2,SL,,0,NS,0
17483,Parioglossus palustris,17483,Ptereleotridae,Parioglossus,palustris,2.8,SL,,0,NS,0
27610,Parioglossus philippinus,27610,Ptereleotridae,Parioglossus,philippinus,3.5,SL,,0,NS,0
17484,Parioglossus rainfordi,17484,Ptereleotridae,Parioglossus,rainfordi,,,,0,NS,0
15881,Parioglossus raoi,15881,Ptereleotridae,Parioglossus,raoi,3.5,SL,,0,NS,0
M-3069b-G,Parioglossus senoui,,Ptereleotridae,Parioglossus,senoui,2.29,,,0,NS,0
59960,Parioglossus sinensis,59960,Ptereleotridae,Parioglossus,sinensis,,,,0,NS,0
22452,Parioglossus taeniatus,22452,Ptereleotridae,Parioglossus,taeniatus,,,,0,NS,0
22458,Parioglossus verticalis,22458,Ptereleotridae,Parioglossus,verticalis,,,,0,NS,0
M-3069c-G,Parioglossus winterbottomi,,Ptereleotridae,Parioglossus,winterbottomi,,,,0,NS,0
4374,Ptereleotris arabica,4374,Ptereleotridae,Ptereleotris,arabica,11.2,SL,,0,NS,0
63850,Ptereleotris brachyptera,63850,Ptereleotridae,Ptereleotris,brachyptera,5.4,SL,,0,NS,0
3881,Ptereleotris calliura,3881,Ptereleotridae,Ptereleotris,calliura,12.5,TL,,0,NS,0
60860,Ptereleotris carinata,60860,Ptereleotridae,Ptereleotris,carinata,8,,,0,NS,0
4375,Ptereleotris evides,4375,Ptereleotridae,Ptereleotris,evides,14,TL,,0,NS,0
4376,Ptereleotris grammica,4376,Ptereleotridae,Ptereleotris,grammica,10,TL,,0,NS,0
4377,Ptereleotris hanae,4377,Ptereleotridae,Ptereleotris,hanae,12,TL,,0,NS,0
12772,Ptereleotris helenae,12772,Ptereleotridae,Ptereleotris,helenae,12,TL,,0,NS,0
4378,Ptereleotris heteroptera,4378,Ptereleotridae,Ptereleotris,heteroptera,14,TL,,0,NS,0
63852,Ptereleotris kallista,63852,Ptereleotridae,Ptereleotris,kallista,6.95,SL,,0,NS,0
4379,Ptereleotris lineopinnis,4379,Ptereleotridae,Ptereleotris,lineopinnis,11.5,TL,,0,NS,0
4380,Ptereleotris melanopogon,4380,Ptereleotridae,Ptereleotris,melanopogon,10.3,SL,,0,NS,0
4381,Ptereleotris microlepis,4381,Ptereleotridae,Ptereleotris,microlepis,13,TL,,0,NS,0
4382,Ptereleotris monoptera,4382,Ptereleotridae,Ptereleotris,monoptera,12,SL,,0,NS,0
60859,Ptereleotris randalli,60859,Ptereleotridae,Ptereleotris,randalli,,,,0,NS,0
4383,Ptereleotris uroditaenia,4383,Ptereleotridae,Ptereleotris,uroditaenia,10,SL,,0,NS,0
4384,Ptereleotris zebra,4384,Ptereleotridae,Ptereleotris,zebra,12,SL,,0,NS,0
3542,Rachycentron canadum,3542,Rachycentridae,Rachycentron,canadum,200,TL,,1,NS,0
8290,Samaris cristatus,8290,Samaridae,Samaris,cristatus,22,TL,,0,NS,0
61108,Samariscus corallinus,61108,Samaridae,Samariscus,corallinus,,,,0,NS,0
8568,Samariscus triocellatus,8568,Samaridae,Samariscus,triocellatus,10,SL,,0,NS,0
4356,Calotomus japonicus,4356,Scaridae,Calotomus,japonicus,39,TL,,0,NS,0
4357,Calotomus spinidens,4357,Scaridae,Calotomus,spinidens,30,TL,,0,NS,0
4358,Calotomus viridescens,4358,Scaridae,Calotomus,viridescens,21,SL,,0,NS,0
4359,Calotomus zonarchus,4359,Scaridae,Calotomus,zonarchus,33,TL,,0,NS,0
5547,Chlorurus frontalis,5547,Scaridae,Chlorurus,frontalis,50,TL,,0,NS,0
3674,Cryptotomus roseus,3674,Scaridae,Cryptotomus,roseus,13,TL,,0,NS,0
7906,Hipposcarus harid,7906,Scaridae,Hipposcarus,harid,75,TL,,0,NS,0
5539,Hipposcarus longiceps,5539,Scaridae,Hipposcarus,longiceps,60,TL,,0,NS,0
4360,Leptoscarus vaigiensis,4360,Scaridae,Leptoscarus,vaigiensis,35,TL,,0,NS,0
13980,Nicholsina denticulata,13980,Scaridae,Nicholsina,denticulata,32,TL,,0,NS,0
22538,Nicholsina usta collettei,22538,Scaridae,Nicholsina,usta collettei,24,SL,,0,NS,0
1151,Nicholsina usta usta,1151,Scaridae,Nicholsina,usta usta,30,TL,,0,NS,0
4967,Scarus dubius,4967,Scaridae,Scarus,dubius,35.6,SL,,0,NS,0
7911,Scarus falcipinnis,7911,Scaridae,Scarus,falcipinnis,60,TL,,0,NS,0
5544,Scarus festivus,5544,Scaridae,Scarus,festivus,45,TL,,0,NS,0
58508,Scarus fuscocaudalis,58508,Scaridae,Scarus,fuscocaudalis,25,TL,,0,NS,0
60441,Scarus gracilis,60441,Scaridae,Scarus,gracilis,,,,0,NS,0
5018,Scarus hoefleri,5018,Scaridae,Scarus,hoefleri,60,TL,,0,NS,0
4980,Scarus koputea,4980,Scaridae,Scarus,koputea,31,TL,,0,NS,0
4981,Scarus longipinnis,4981,Scaridae,Scarus,longipinnis,40,TL,,0,NS,0
23512,Scarus ovifrons,23512,Scaridae,Scarus,ovifrons,78,TL,,0,NS,0
14383,Scarus persicus,14383,Scaridae,Scarus,persicus,50,TL,,0,NS,0
4971,Scarus prasiognathos,4971,Scaridae,Scarus,prasiognathos,70,TL,,0,NS,0
7912,Scarus russelii,7912,Scaridae,Scarus,russelii,51,TL,,0,NS,0
59490,Scarus zelindae,59490,Scaridae,Scarus,zelindae,33,SL,,0,NS,0
26221,Scarus zufar,26221,Scaridae,Scarus,zufar,50,TL,,0,NS,0
3675,Sparisoma atomarium,3675,Scaridae,Sparisoma,atomarium,25,TL,,0,NS,0
59492,Sparisoma axillare,59492,Scaridae,Sparisoma,axillare,37,SL,,0,NS,0
1159,Sparisoma chrysopterum,1159,Scaridae,Sparisoma,chrysopterum,46,TL,,0,NS,0
13025,Sparisoma cretense,13025,Scaridae,Sparisoma,cretense,50,TL,,0,NS,0
61101,Sparisoma frondosum,61101,Scaridae,Sparisoma,frondosum,34.5,SL,,0,NS,0
60692,Sparisoma griseorubrum,60692,Scaridae,Sparisoma,griseorubrum,,,,0,NS,0
3676,Sparisoma radians,3676,Scaridae,Sparisoma,radians,20,TL,,0,NS,0
1160,Sparisoma rubripinne,1160,Scaridae,Sparisoma,rubripinne,47,TL,,0,NS,0
22546,Sparisoma strigatum,22546,Scaridae,Sparisoma,strigatum,45,SL,,0,NS,0
61816,Sparisoma tuiupiranga,61816,Scaridae,Sparisoma,tuiupiranga,15,SL,,0,NS,0
52863,Schindleria pietschmanni,52863,Schindleriidae,Schindleria,pietschmanni,1.36,,,0,NS,0
23843,Schindleria praematura,23843,Schindleriidae,Schindleria,praematura,2.5,TL,,0,NS,0
419,Argyrosomus hololepidotus,419,Sciaenidae,Argyrosomus,hololepidotus,200,TL,,1,NS,0
11979,Argyrosomus japonicus,11979,Sciaenidae,Argyrosomus,japonicus,181,TL,,1,NS,0
418,Argyrosomus regius,418,Sciaenidae,Argyrosomus,regius,230,TL,,1,NS,0
3578,Atractoscion nobilis,3578,Sciaenidae,Atractoscion,nobilis,166,TL,,1,NS,0
1162,Bairdiella batabana,1162,Sciaenidae,Bairdiella,batabana,,,,0,NS,0
3580,Cheilotrema saturnum,3580,Sciaenidae,Cheilotrema,saturnum,45,TL,,0,NS,0
14101,Corvula macrops,14101,Sciaenidae,Corvula,macrops,25,TL,,0,NS,0
3584,Equetus lanceolatus,3584,Sciaenidae,Equetus,lanceolatus,25,TL,,0,NS,0
3585,Equetus punctatus,3585,Sciaenidae,Equetus,punctatus,27,TL,,0,NS,0
1185,Odontoscion dentex,1185,Sciaenidae,Odontoscion,dentex,30,TL,,0,NS,0
13994,Odontoscion eurymesops,13994,Sciaenidae,Odontoscion,eurymesops,25,TL,,0,NS,0
13993,Odontoscion xanthops,13993,Sciaenidae,Odontoscion,xanthops,30,TL,,0,NS,0
4824,Otolithes ruber,4824,Sciaenidae,Otolithes,ruber,90,TL,,0,NS,0
3583,Pareques acuminatus,3583,Sciaenidae,Pareques,acuminatus,23,TL,,0,NS,0
14073,Pareques fuscovittatus,14073,Sciaenidae,Pareques,fuscovittatus,20,TL,,0,NS,0
14074,Pareques lanfeari,14074,Sciaenidae,Pareques,lanfeari,40,TL,,0,NS,0
14075,Pareques perissa,14075,Sciaenidae,Pareques,perissa,30,TL,,0,NS,0
3586,Pareques umbrosus,3586,Sciaenidae,Pareques,umbrosus,25,TL,,0,NS,0
8327,Pareques viola,8327,Sciaenidae,Pareques,viola,25,TL,,0,NS,0
432,Pseudotolithus senegalensis,432,Sciaenidae,Pseudotolithus,senegalensis,114,TL,,0,NS,0
6317,Totoaba macdonaldi,6317,Sciaenidae,Totoaba,macdonaldi,200,TL,,0,NS,0
1197,Umbrina broussonnetii,1197,Sciaenidae,Umbrina,broussonnetii,,,,0,NS,0
1199,Umbrina coroides,1199,Sciaenidae,Umbrina,coroides,35,TL,,0,NS,0
14096,Umbrina galapagorum,14096,Sciaenidae,Umbrina,galapagorum,45,TL,,0,NS,0
4547,Umbrina ronchus,4547,Sciaenidae,Umbrina,ronchus,100,TL,,0,NS,0
10201,Umbrina steindachneri,10201,Sciaenidae,Umbrina,steindachneri,47,TL,,0,NS,0
89,Acanthocybium solandri,89,Scombridae,Acanthocybium,solandri,250,TL,,1,NS,0
97,Euthynnus alletteratus,97,Scombridae,Euthynnus,alletteratus,122,TL,,1,NS,0
103,Grammatorcynus bicarinatus,103,Scombridae,Grammatorcynus,bicarinatus,112,FL,,1,NS,0
104,Grammatorcynus bilineatus,104,Scombridae,Grammatorcynus,bilineatus,100,FL,,1,NS,0
106,Gymnosarda unicolor,106,Scombridae,Gymnosarda,unicolor,247.9802,FL,,1,NS,0
111,Rastrelliger kanagurta,111,Scombridae,Rastrelliger,kanagurta,35,FL,,0,NS,0
116,Scomber australasicus,116,Scombridae,Scomber,australasicus,44,FL,,1,NS,0
120,Scomberomorus cavalla,120,Scombridae,Scomberomorus,cavalla,184,TL,,1,NS,0
121,Scomberomorus commerson,121,Scombridae,Scomberomorus,commerson,240,FL,NT,1,NS,0
126,Scomberomorus maculatus,126,Scombridae,Scomberomorus,maculatus,91,FL,,1,NS,0
129,Scomberomorus munroi,129,Scombridae,Scomberomorus,munroi,104,FL,NT,1,NS,0
133,Scomberomorus queenslandicus,133,Scombridae,Scomberomorus,queenslandicus,100,FL,,1,NS,0
134,Scomberomorus regalis,134,Scombridae,Scomberomorus,regalis,183,TL,,1,NS,0
135,Scomberomorus semifasciatus,135,Scombridae,Scomberomorus,semifasciatus,120,FL,,1,NS,0
7781,Dendrochirus barberi,7781,Scorpaenidae,Dendrochirus,barberi,16.5,TL,,0,NS,0
8241,Dendrochirus bellus,8241,Scorpaenidae,Dendrochirus,bellus,15,SL,,0,NS,0
5827,Dendrochirus biocellatus,5827,Scorpaenidae,Dendrochirus,biocellatus,13,TL,,0,NS,0
4912,Dendrochirus brachypterus,4912,Scorpaenidae,Dendrochirus,brachypterus,17,TL,,0,NS,0
IRD-3158-G,Dendrochirus sausaulele,,Scorpaenidae,Dendrochirus,sausaulele,,,,0,NS,0
5828,Dendrochirus zebra,5828,Scorpaenidae,Dendrochirus,zebra,25,SL,,1,NS,0
59328,Ebosia falcata,59328,Scorpaenidae,Ebosia,falcata,9,SL,,0,NS,0
7780,Iracundus signifer,7780,Scorpaenidae,Iracundus,signifer,13,TL,,0,NS,0
3930,Neomerinthe hemingwayi,3930,Scorpaenidae,Neomerinthe,hemingwayi,40,TL,,0,NS,0
10636,Neomerinthe megalepis,10636,Scorpaenidae,Neomerinthe,megalepis,9,SL,,0,NS,0
59577,Neomerinthe pallidimacula,59577,Scorpaenidae,Neomerinthe,pallidimacula,,,,0,NS,0
10635,Neomerinthe procurva,10635,Scorpaenidae,Neomerinthe,procurva,7.1,SL,,0,NS,0
16866,Neoscorpaena nielseni,16866,Scorpaenidae,Neoscorpaena,nielseni,14,TL,,0,NS,0
M-8741-G,Parapterois macrura,,Scorpaenidae,Parapterois,macrura,11.7,,,0,NS,0
27438,Parascorpaena aurita,27438,Scorpaenidae,Parascorpaena,aurita,4.5,TL,,0,NS,0
52303,Parascorpaena maculipinnis,52303,Scorpaenidae,Parascorpaena,maculipinnis,5,SL,,1,NS,0
5809,Parascorpaena mcadamsi,5809,Scorpaenidae,Parascorpaena,mcadamsi,7,TL,,0,NS,0
5810,Parascorpaena mossambica,5810,Scorpaenidae,Parascorpaena,mossambica,10,TL,,0,NS,0
8296,Parascorpaena picta,8296,Scorpaenidae,Parascorpaena,picta,16,TL,,0,NS,0
M-6672-G,Parascorpaena trincomalee,,Scorpaenidae,Parascorpaena,trincomalee,,,,0,NS,0
5006,Pontinus accraensis,5006,Scorpaenidae,Pontinus,accraensis,40,TL,,0,NS,0
1200,Pontinus castor,1200,Scorpaenidae,Pontinus,castor,46,TL,,0,NS,0
14205,Pontinus furcirhinus,14205,Scorpaenidae,Pontinus,furcirhinus,27,TL,,1,NS,0
3931,Pontinus longispinis,3931,Scorpaenidae,Pontinus,longispinis,25,TL,,0,NS,0
3933,Pontinus rathbuni,3933,Scorpaenidae,Pontinus,rathbuni,25,TL,,0,NS,0
59566,Pontinus strigatus,59566,Scorpaenidae,Pontinus,strigatus,8,,,1,NS,0
14212,Pontinus vaughani,14212,Scorpaenidae,Pontinus,vaughani,44,SL,,1,NS,0
23889,Pteroidichthys amboinensis,23889,Scorpaenidae,Pteroidichthys,amboinensis,12,TL,,0,NS,0
63727,Pterois andover,63727,Scorpaenidae,Pterois,andover,16.8,,,1,NS,0
4914,Pterois antennata,4914,Scorpaenidae,Pterois,antennata,20,TL,,0,NS,0
13132,Pterois lunulata,13132,Scorpaenidae,Pterois,lunulata,35,TL,,1,NS,0
7797,Pterois miles,7797,Scorpaenidae,Pterois,miles,35,SL,,1,NS,0
10288,Pterois mombasae,10288,Scorpaenidae,Pterois,mombasae,20,SL,,1,NS,0
4913,Pterois radiata,4913,Scorpaenidae,Pterois,radiata,24,TL,,1,NS,0
6404,Pterois russelii,6404,Scorpaenidae,Pterois,russelii,30,SL,,1,NS,0
7782,Pterois sphex,7782,Scorpaenidae,Pterois,sphex,22,TL,,1,NS,0
5195,Pterois volitans,5195,Scorpaenidae,Pterois,volitans,38,TL,,1,NS,0
12898,Rhinopias aphanes,12898,Scorpaenidae,Rhinopias,aphanes,25,TL,,1,NS,0
50318,Rhinopias cea,50318,Scorpaenidae,Rhinopias,cea,15.6,SL,,1,NS,0
25845,Rhinopias eschmeyeri,25845,Scorpaenidae,Rhinopias,eschmeyeri,16.63,SL,,1,NS,0
5823,Rhinopias frondosa,5823,Scorpaenidae,Rhinopias,frondosa,23,TL,,1,NS,0
27441,Rhinopias godfreyi,27441,Scorpaenidae,Rhinopias,godfreyi,4.8,SL,,1,NS,0
23884,Rhinopias xenops,23884,Scorpaenidae,Rhinopias,xenops,15.3,SL,,1,NS,0
14217,Scorpaena afuerae,14217,Scorpaenidae,Scorpaena,afuerae,35,TL,,1,NS,0
3934,Scorpaena agassizii,3934,Scorpaenidae,Scorpaena,agassizii,20,TL,,0,NS,0
3935,Scorpaena albifimbria,3935,Scorpaenidae,Scorpaena,albifimbria,9,TL,,0,NS,0
5019,Scorpaena angolensis,5019,Scorpaenidae,Scorpaena,angolensis,25,TL,,0,NS,0
17252,Scorpaena annobonae,17252,Scorpaenidae,Scorpaena,annobonae,4,SL,,0,NS,0
17254,Scorpaena ascensionis,17254,Scorpaenidae,Scorpaena,ascensionis,3.75,SL,,0,NS,0
3936,Scorpaena bergii,3936,Scorpaenidae,Scorpaena,bergii,10,TL,,0,NS,0
3937,Scorpaena brachyptera,3937,Scorpaenidae,Scorpaena,brachyptera,7.5,TL,,0,NS,0
3938,Scorpaena brasiliensis,3938,Scorpaenidae,Scorpaena,brasiliensis,35,TL,,0,NS,0
17256,Scorpaena canariensis,17256,Scorpaenidae,Scorpaena,canariensis,14,TL,,0,NS,0
46983,Scorpaena cardinalis,46983,Scorpaenidae,Scorpaena,cardinalis,18,TL,,1,NS,0
62074,Scorpaena cocosensis,62074,Scorpaenidae,Scorpaena,cocosensis,6,SL,,1,NS,0
59560,Scorpaena colorata,59560,Scorpaenidae,Scorpaena,colorata,9.5,SL,,0,NS,0
12688,Scorpaena cookii,12688,Scorpaenidae,Scorpaena,cookii,26,TL,,1,NS,0
3940,Scorpaena dispar,3940,Scorpaenidae,Scorpaena,dispar,23,TL,,0,NS,0
3941,Scorpaena elachys,3941,Scorpaenidae,Scorpaena,elachys,6,TL,,0,NS,0
5021,Scorpaena elongata,5021,Scorpaenidae,Scorpaena,elongata,50,TL,,0,NS,0
55120,Scorpaena fernandeziana,55120,Scorpaenidae,Scorpaena,fernandeziana,,,,0,NS,0
62973,Scorpaena gasta,62973,Scorpaenidae,Scorpaena,gasta,8.36,SL,,1,NS,0
3942,Scorpaena grandicornis,3942,Scorpaenidae,Scorpaena,grandicornis,30,TL,,0,NS,0
27372,Scorpaena grandisquamis,27372,Scorpaenidae,Scorpaena,grandisquamis,,,,1,NS,0
3943,Scorpaena guttata,3943,Scorpaenidae,Scorpaena,guttata,43,TL,,1,NS,0
